imdb_id,title,original_title,is_adult,year_of_release,runtime,genres
tt2283748,OMG: Oh My God!,OMG: Oh My God!,0,2012,125,Comedy|Drama|Fantasy
tt2283894,Riyasat,Riyasat,0,2014,80,Crime
tt2292625,Chakravyuh,Chakravyuh,0,2012,152,Action|Drama|Thriller
tt2294685,Jeena Hai Toh Thok Daal,Jeena Hai Toh Thok Daal,0,2012,123,Drama
tt2302416,In the Shadows,Gali Guleiyan,0,2017,117,Drama|Thriller
tt2306635,Love in Bombay,Love in Bombay,0,1974,\N,\N
tt2308773,Ishaqzaade,Ishaqzaade,0,2012,120,Action|Drama|Romance
tt2309764,Singham Returns,Singham Returns,0,2014,142,Action|Drama
tt2309987,Hate Story,Hate Story,0,2012,140,Drama|Thriller
tt2317103,Sons of Ram,Sons of Ram,0,2012,85,Animation|Drama|Musical
tt2317135,Tamanchey: Pyar Mein Dil Pe Maar De Goli,Tamanchey: Pyar Mein Dil Pe Maar De Goli,0,2014,113,Crime|Romance
tt2317337,Vicky Donor,Vicky Donor,0,2012,126,Comedy|Romance
tt2318401,Bandook,Bandook,0,2013,132,Crime|Thriller
tt2321492,Krishna Aur Kans,Krishna Aur Kans,0,2012,117,Action|Adventure|Animation
tt2323964,Mere Dad Ki Maruti,Mere Dad Ki Maruti,0,2013,101,Comedy|Drama|Romance
tt2327389,Life Ki Toh Lag Gayi,Life Ki Toh Lag Gayi,0,2012,155,Comedy
tt2334779,Qissa: The Tale of a Lonely Ghost,Qissa: The Tale of a Lonely Ghost,0,2013,109,Drama|Fantasy
tt2337292,Chor Chor Super Chor,Chor Chor Super Chor,0,2013,99,Comedy|Drama|Thriller
tt2338151,PK,PK,0,2014,153,Comedy|Drama|Fantasy
tt2339549,Maximum,Maximum,0,2012,110,Action|Crime|Drama
tt2341766,Nautanki Saala!,Nautanki Saala!,0,2013,119,Comedy
tt2344678,Himmatwala,Himmatwala,0,2013,150,Action|Comedy
tt2346744,Cigarette Ki Tarah,Cigarette Ki Tarah,0,2012,107,Romance|Thriller
tt2347289,Bittoo Boss,Bittoo Boss,0,2012,116,Romance
tt2350496,The Lunchbox,Dabba,0,2013,104,Drama|Romance
tt2354407,Teri Meri Kahaani,Teri Meri Kahaani,0,2012,117,Comedy|Drama|Romance
tt2356180,Bhaag Milkha Bhaag,Bhaag Milkha Bhaag,0,2013,186,Biography|Drama|Sport
tt2356959,Ajab Gazabb Love,Ajab Gazabb Love,0,2012,116,Comedy|Romance
tt2357926,Ramaiya Vastavaiya,Ramaiya Vastavaiya,0,2013,148,Action|Drama|Romance
tt2359810,Raanjhanaa,Raanjhanaa,0,2013,140,Drama|Romance
tt2361746,Haraamkhor,Haraamkhor,0,2015,90,Drama|Romance
tt2362778,Saheb Biwi Aur Gangster Returns,Saheb Biwi Aur Gangster Returns,0,2013,142,Action|Crime|Drama
tt2367056,Chal Pichchur Banate Hain,Chal Pichchur Banate Hain,0,2012,115,Comedy|Drama
tt2372222,Kick,Kick,0,2014,146,Action|Comedy
tt2372678,2 States,2 States,0,2014,149,Comedy|Drama|Romance
tt2375567,Super Model,Super Model,0,2013,83,Drama|Mystery|Romance
tt2377938,Special 26,Special Chabbis,0,2013,144,Crime|Drama|Thriller
tt2378057,?: A Question Mark,?: A Question Mark,0,2012,82,Horror|Mystery|Thriller
tt2385104,D-Day,D-Day,0,2013,153,Action|Thriller
tt2387495,Jalpari: The Desert Mermaid,Jalpari: The Desert Mermaid,0,2012,94,Drama|Family|Mystery
tt2389486,Mai,Mai,0,2013,105,Drama|Family
tt2392447,Finger,Ungli,0,2014,114,Crime|Drama|Thriller
tt2395469,Gully Boy,Gully Boy,0,2019,153,Drama|Music
tt2401719,Prague,Prague,0,2013,109,Mystery|Romance|Thriller
tt2402131,Kismet Love Paisa Dilli,Kismet Love Paisa Dilli,0,2012,129,Adventure|Comedy|Crime
tt2402745,Yeh Khula Aasmaan,Yeh Khula Aasmaan,0,2012,\N,Family
tt2404027,Arjun: The Warrior Prince,Arjun: The Warrior Prince,0,2012,96,Action|Adventure|Animation
tt2404187,Bloody Isshq,Bloody Isshq,0,2013,\N,Drama|Romance
tt2404519,3G - A Killer Connection,3G - A Killer Connection,0,2013,125,Horror|Sci-Fi|Thriller
tt2406636,Bhoot Returns,Bhoot Returns,0,2012,85,Horror|Mystery|Thriller
tt2406676,Ek Thi Daayan,Ek Thi Daayan,0,2013,135,Horror|Romance|Thriller
tt2408040,B.A. Pass,B.A. Pass,0,2012,95,Crime|Drama
tt2417560,Filmistaan,Filmistaan,0,2012,117,Comedy
tt2423132,Akaash Vani,Akaash Vani,0,2013,149,Drama|Romance
tt2424988,Gabbar is Back,Gabbar is Back,0,2015,128,Action
tt2424988,Gabbar is Back,Gabbar is Back,0,2015,128,Action
tt2429640,Murder 3,Murder 3,0,2013,124,Drama|Mystery|Thriller
tt2429930,Khwaabb,Khwaabb,0,2014,90,Drama|Romance|Sport
tt2436516,Go Goa Gone,Go Goa Gone,0,2013,108,Action|Adventure|Comedy
tt2437954,Singh Saab the Great,Singh Saab the Great,0,2013,134,Action|Drama
tt2438764,Rajjo,Rajjo,0,2013,123,Drama|Romance
tt2461132,Happy New Year,Happy New Year,0,2014,180,Action|Comedy|Music
tt2476154,Grand Masti,Grand Masti,0,2013,137,Comedy|Drama|Romance
tt2551378,Bullett Raja,Bullett Raja,0,2013,138,Action|Crime|Drama
tt2554042,Maazii,Maazii,0,2013,123,Thriller
tt2556308,Holiday,Holiday,0,2014,160,Action|Thriller
tt2571140,Boss,Boss,0,2013,143,Action
tt2573750,Gulaab Gang,Gulaab Gang,0,2014,139,Action|Drama
tt2574698,Gunday,Gunday,0,2014,152,Action|Drama|Romance
tt2585654,Mere Genie Uncle,Mere Genie Uncle,0,2015,\N,Comedy
tt2609218,Ragini MMS 2,Ragini MMS 2,0,2014,119,Horror
tt2612924,Lucky Kabootar,Lucky Kabootar,0,2014,117,Comedy
tt2613942,Dehraadun Diary,Dehraadun Diary,0,2013,\N,Thriller
tt2614722,Umrika,Umrika,0,2015,98,Comedy|Drama
tt2615584,Phata Poster Nikhla Hero,Phata Poster Nikhla Hero,0,2013,146,Action|Comedy
tt2621000,Jolly LLB,Jolly LLB,0,2013,135,Comedy|Drama
tt2622130,Jayantabhai Ki Luv Story,Jayantabhai Ki Luv Story,0,2013,130,Action|Comedy|Romance
tt2624852,Gangoobai,Gangoobai,0,2013,110,Drama|Family
tt2630076,Super Nani,Super Nani,0,2014,133,Comedy|Drama|Family
tt2658126,Commando,Commando,0,2013,124,Action|Thriller
tt2675978,Dedh Ishqiya,Dedh Ishqiya,0,2014,152,Comedy|Drama|Romance
tt2679480,Sulemani Keeda,Sulemani Keeda,0,2014,89,Comedy|Romance
tt2691010,Mumbai 125 KM 3D,Mumbai 125 KM 3D,0,2014,100,Drama|Horror|Mystery
tt2699840,John Day,John Day,0,2013,138,Drama
tt2706264,Rangrezz,Rangrezz,0,2013,144,Action|Drama
tt2708550,Jal,Jal,0,2013,126,Drama
tt2708644,I Love NY,I Love NY,0,2015,127,Comedy|Romance
tt2727028,Total Chaos,Total Siyapaa,0,2014,108,Comedy|Drama|Romance
tt2759338,Dassehra,Dassehra,0,2018,131,Action|Thriller
tt2762334,I'm Your Hero,Main Tera Hero,0,2014,128,Action|Comedy|Romance
tt2767712,Badlapur Boys,Badlapur Boys,0,2014,123,Drama
tt2796318,Mickey Virus,Mickey Virus,0,2013,135,Comedy|Thriller
tt2797242,Bombay Talkies,Bombay Talkies,0,2013,127,Drama
tt2800452,Dilliwaali Zaalim Girlfriend,Dilliwaali Zaalim Girlfriend,0,2015,121,Comedy|Drama
tt2802062,Ishqeria,Ishqeria,0,2018,118,Comedy|Romance
tt2804026,Aurangzeb,Aurangzeb,0,2013,137,Action|Drama|Thriller
tt2806788,Fukrey,Fukrey,0,2013,139,Comedy|Drama|Romance
tt2814372,Gippi,Gippi,0,2013,95,Comedy|Drama
tt2848824,Bajatey Raho,Bajatey Raho,0,2013,107,Comedy|Drama|Thriller
tt2855648,Madras Cafe,Madras Cafe,0,2013,130,Action|Drama|Thriller
tt2857500,Saare Jahaan Se Mehnga...,Saare Jahaan Se Mehnga...,0,2013,120,Comedy|Drama
tt2861320,Policegiri,Policegiri,0,2013,141,Action|Comedy
tt2871010,Sonali Cable,Sonali Cable,0,2014,127,Comedy|Drama
tt2872050,Jai Jawaan Jai Kisaan,Jai Jawaan Jai Kisaan,0,2015,100,Biography|Drama|History
tt2876408,Calling Mr. Joe B Carvalho,Calling Mr. Joe B Carvalho,0,2014,130,Action|Comedy|Mystery
tt2882328,Ugly,Ugly,0,2013,128,Crime|Drama|Mystery
tt2905838,Bang Bang,Bang Bang,0,2014,153,Action|Adventure|Comedy
tt2907156,Paranthe Wali Gali,Paranthe Wali Gali,0,2014,101,Drama|Romance
tt2909396,Santa Banta Pvt Ltd,Santa Banta Pvt Ltd,0,2016,112,Comedy|Crime|Drama
tt2912578,Ankur Arora Murder Case,Ankur Arora Murder Case,0,2013,129,Drama|Thriller
tt2929690,Margarita with a Straw,Margarita with a Straw,0,2014,100,Drama
tt2929840,Zindagi 50 50,Zindagi 50 50,0,2013,130,Comedy|Drama
tt2932606,Siddharth,Siddharth,0,2013,96,Drama
tt2939912,Traffic,Traffic,0,2016,104,Adventure|Drama|Thriller
tt2941856,Enemmy,Enemmy,0,2013,\N,Action|Crime|Drama
tt2951576,One by Two,One by Two,0,2014,139,Comedy|Drama|Romance
tt2962230,Kaagaz Ke Fools,Kaagaz Ke Fools,0,2015,109,Comedy
tt2963974,M Cream,M Cream,0,2014,112,Adventure|Comedy|Drama
tt2976172,Sixteen,Sixteen,0,2013,138,Drama|Romance|Thriller
tt2976176,Lakshmi,Lakshmi,0,2014,115,Drama
tt2976182,Roy,Roy,0,2015,146,Action|Drama|Mystery
tt2978626,It's Entertainment,It's Entertainment,0,2014,140,Action|Comedy
tt2979920,Bombay Velvet,Bombay Velvet,0,2015,149,Action|Crime|Drama
tt2980794,Highway,Highway,0,2014,133,Crime|Drama|Romance
tt2988272,Shuddh Desi Romance,Shuddh Desi Romance,0,2013,141,Drama|Romance
tt2998196,Kuku Mathur Ki Jhand Ho Gayi,Kuku Mathur Ki Jhand Ho Gayi,0,2014,109,Comedy|Romance
tt3001638,Mary Kom,Mary Kom,0,2014,122,Action|Biography|Drama
tt3005850,Sooper Se Ooper,Sooper Se Ooper,0,2013,\N,Comedy
tt3017412,Happy Ending,Happy Ending,0,2014,135,Comedy|Romance
tt3019620,Titli,Titli,0,2014,116,Action|Drama|Thriller
tt3021244,Chaarfutiya Chhokare,Chaarfutiya Chhokare,0,2014,119,Drama|Thriller
tt3036740,Humshakals,Humshakals,0,2014,159,Comedy
tt3038772,Kaanchi,Kaanchi,0,2014,151,Drama|Musical|Romance
tt3043252,Parched,Parched,0,2015,116,Drama
tt3044882,Nasha,Nasha,0,2013,122,Drama|Thriller
tt3056632,Manjunath,Manjunath,0,2014,130,Biography|Drama
tt3059106,Satya 2,Satya 2,0,2013,142,Action|Crime|Drama
tt3129282,War Chod Na Yaar,War Chod Na Yaar,0,2013,119,Comedy|War
tt3142232,Heropanti,Heropanti,0,2014,146,Action|Romance
tt3142688,Finding Fanny,Finding Fanny,0,2014,102,Adventure|Comedy|Drama
tt3148502,Tamasha,Tamasha,0,2015,139,Comedy|Drama|Romance
tt3159708,Welcome Back,Welcome Back,0,2015,152,Action|Comedy|Crime
tt3166542,W,W,0,2014,137,Crime|Musical|Thriller
tt3169676,Meinu Ek Ladki Chaahiye,Meinu Ek Ladki Chaahiye,0,2014,\N,Comedy|Crime|Drama
tt3173910,Hasee Toh Phasee,Hasee Toh Phasee,0,2014,141,Comedy|Romance
tt3175038,Ek Villain,Ek Villain,0,2014,129,Action|Crime|Drama
tt3177332,Horror Story,Horror Story,0,2013,91,Horror
tt3209826,Patel Ki Punjabi Shaadi,Patel Ki Punjabi Shaadi,0,2017,120,Comedy
tt3224288,Beyond the Clouds,Beyond the Clouds,0,2017,120,Drama|Family
tt3255586,P Se PM Tak,P Se PM Tak,0,2015,123,Comedy|Drama
tt3261022,Kajarya,Kajarya,0,2013,132,Drama
tt3290688,Revolver Rani,Revolver Rani,0,2014,132,Action|Comedy|Crime
tt3302962,Shaadi Ke Side Effects,Shaadi Ke Side Effects,0,2014,145,Comedy|Romance
tt3303416,Ya Rab,Ya Rab,0,2014,120,Drama
tt3309662,Jackpot,Jackpot,0,2013,132,Comedy|Thriller
tt3309844,Titoo MBA,Titoo MBA,0,2014,111,Comedy|Romance
tt3311236,Calapor,Calapor,0,2013,120,Drama
tt3322420,Queen,Queen,0,2013,146,Comedy|Drama
tt3324810,Chhota Bheem and the Throne of Bali,Chhota Bheem and the Throne of Bali,0,2013,130,Animation
tt3334348,Heartless,Heartless,0,2014,131,Drama|Family|Romance
tt3337550,Rahasya,Rahasya,0,2015,123,Mystery|Thriller
tt3338188,Jia aur Jia,Jia aur Jia,0,2017,93,Drama
tt3357416,What the Fish,What the Fish,0,2013,98,Adventure|Comedy|Drama
tt3359290,Bobby Jasoos,Bobby Jasoos,0,2014,121,Comedy|Drama|Thriller
tt3368222,Angry Indian Goddesses,Angry Indian Goddesses,0,2015,115,Comedy|Drama
tt3369670,Children of War,Children of War,0,2014,160,Drama|History|War
tt3380264,Kill Dil,Kill Dil,0,2014,127,Action|Drama|Romance
tt3382148,Yaariyan,Yaariyan,0,2014,145,Drama|Romance
tt3390572,Haider,Haider,0,2014,160,Action|Crime|Drama
tt3398048,Tevar,Tevar,0,2015,157,Action|Drama|Romance
tt3398052,Invitation of Love,Daawat-e-Ishq,0,2014,118,Comedy|Drama|Romance
tt3405236,Raees,Raees,0,2017,143,Action|Crime|Drama
tt3410408,Rocky Handsome,Rocky Handsome,0,2016,119,Action|Thriller
tt3422462,Bangistan,Bangistan,0,2015,135,Comedy|Drama
tt3426144,Babloo Happy Hai,Babloo Happy Hai,0,2014,113,Comedy|Drama|Romance
tt3431714,Mastram,Mastram,0,2013,98,Biography|Drama
tt3431756,Rakhtbeej,Rakhtbeej,0,2012,120,Thriller
tt3447364,Detective Byomkesh Bakshy!,Detective Byomkesh Bakshy!,0,2015,139,Action|Mystery|Thriller
tt3449292,Manjhi: The Mountain Man,Manjhi: The Mountain Man,0,2015,120,Adventure|Biography|Drama
tt3449320,Darr @ the Mall,Darr @ the Mall,0,2014,124,Horror|Thriller
tt3453964,Jugni,Jugni,0,2016,115,Drama
tt3465488,Karle Pyaar Karle,Karle Pyaar Karle,0,2014,110,Action|Romance
tt3469244,Phantom,Phantom,0,2015,136,Action|Drama|Thriller
tt3477214,Kaun Kitney Paani Mein,Kaun Kitney Paani Mein,0,2015,112,Comedy|Drama|Family
tt3482198,Anuradha,Anuradha,0,2014,\N,Drama
tt3483596,O Teri,O Teri,0,2014,107,Comedy|Drama
tt3483612,Hamari Adhuri Kahani,Hamari Adhuri Kahani,0,2015,129,Drama|Romance
tt3483646,Bewakoofiyaan,Bewakoofiyaan,0,2014,119,Comedy|Drama|Romance
tt3483712,Raja Natwarlal,Raja Natwarlal,0,2014,141,Crime|Thriller
tt3495000,Mardaani,Mardaani,0,2014,113,Action|Crime|Drama
tt3495026,Fan,Fan,0,2016,138,Action|Drama|Thriller
tt3495030,Dum Laga Ke Haisha,Dum Laga Ke Haisha,0,2015,110,Comedy|Drama|Romance
tt3501994,Hawaa Hawaai,Hawaa Hawaai,0,2014,120,Drama|Family|Sport
tt3514330,Youngistaan,Youngistaan,0,2014,133,Drama
tt3524410,Yeh Hai Bakrapur,Yeh Hai Bakrapur,0,2014,95,Comedy|Drama
tt3531604,Gang of Ghosts,Gang of Ghosts,0,2014,128,Comedy|Horror
tt3531852,Bhoothnath Returns,Bhoothnath Returns,0,2014,155,Comedy|Drama|Fantasy
tt3539966,Dishkiyaoon,Dishkiyaoon,0,2014,119,Action|Thriller
tt3547616,All Is Well,All Is Well,0,2015,126,Adventure|Comedy|Drama
tt3554418,Khoobsurat,Khoobsurat,0,2014,130,Comedy|Romance
tt3565354,Karar: The Deal,Karar: The Deal,0,2014,115,Thriller
tt3585758,Kahin Hai Mera Pyar,Kahin Hai Mera Pyar,0,2014,138,Drama|Musical|Romance
tt3590416,Global Baba,Global Baba,0,2016,120,Thriller
tt3595298,Prem Ratan Dhan Payo,Prem Ratan Dhan Payo,0,2015,164,Action|Drama|Musical
tt3611266,Bank Chor,Bank Chor,0,2017,120,Action|Comedy|Thriller
tt3614516,Ankhon Dekhi,Ankhon Dekhi,0,2013,107,Comedy|Drama
tt3619710,Bhaag Johnny,Bhaag Johnny,0,2015,118,Action|Fantasy|Thriller
tt3619772,Hate Story 2,Hate Story 2,0,2014,130,Drama|Thriller
tt3619854,Creature,Creature,0,2014,134,Action|Horror|Sci-Fi
tt3636776,Samrat & Co.,Samrat & Co.,0,2014,125,Mystery|Thriller
tt3640942,Koyelaanchal,Koyelaanchal,0,2014,145,Action|Drama
tt3645014,The Xpose,The Xpose,0,2014,113,Thriller
tt3666258,Coffee Bloom,Coffee Bloom,0,2015,90,Drama
tt3672618,Dekh Tamasha Dekh,Dekh Tamasha Dekh,0,2014,110,Comedy
tt3678782,City of Revenge,Badlapur,0,2015,134,Action|Crime|Drama
tt3678938,The Bride of Humpty Sharma,Humpty Sharma Ki Dulhania,0,2014,133,Comedy|Drama|Romance
tt3679000,Any Body Can Dance 2,Any Body Can Dance 2,0,2015,154,Biography|Drama|Music
tt3679060,Kapow,Dishoom,0,2016,124,Action|Adventure|Comedy
tt3681414,Purani Jeans,Purani Jeans,0,2014,137,Drama
tt3683702,Fugly,Fugly,0,2014,134,Drama|Thriller
tt3693936,Once Upon a Time in Bihar,Once Upon a Time in Bihar,0,2015,122,Thriller
tt3696192,Singh Is Bliing,Singh Is Bliing,0,2015,141,Action|Comedy
tt3709344,CityLights,City Lights,0,2014,126,Drama|Thriller
tt3716142,Lekar Hum Deewana Dil,Lekar Hum Deewana Dil,0,2014,140,Comedy|Romance
tt3717068,Court,Court,0,2014,116,Drama
tt3720634,3 AM: A Paranormal Experience,3 AM: A Paranormal Experience,0,2014,103,Horror|Romance
tt3726012,Mastizaade,Mastizaade,0,2016,119,Comedy
tt3735246,Bajirao Mastani,Bajirao Mastani,0,2015,158,Action|Drama|History
tt3742284,NH10,NH10,0,2015,115,Action|Crime|Drama
tt3766798,Wake Up India,Wake Up India,0,2013,130,Drama
tt3767372,Piku,Piku,0,2015,123,Comedy|Drama
tt3771536,Shivaay,Shivaay,0,2016,153,Action|Drama|Thriller
tt3794302,Pizza,Pizza,0,2014,107,Horror
tt3796006,ROAR: Tigers of the Sundarbans,ROAR: Tigers of the Sundarbans,0,2014,123,Action|Adventure|Sci-Fi
tt3797478,Main Hoon Rajinikanth,Main Hoon Rajinikanth,0,2015,127,Comedy
tt3802576,Brothers,Brothers,0,2015,156,Action|Drama|Sport
tt3814100,M.A.D: Mad About Dance,M.A.D: Mad About Dance,0,2014,125,Drama|Musical
tt3822600,Amit Sahni Ki List,Amit Sahni Ki List,0,2014,110,Comedy|Romance
tt3823392,Love Sonia,Love Sonia,0,2018,122,Drama
tt3836958,Shamitabh,Shamitabh,0,2015,155,Drama
tt3840534,Junooniyat,Junooniyat,0,2016,155,Drama|Romance
tt3847072,Ekkees Toppon Ki Salaami,Ekkees Toppon Ki Salaami,0,2014,140,Comedy
tt3848888,The Shaukeens,The Shaukeens,0,2014,124,Comedy
tt3848892,Baby,Baby,0,2015,159,Action|Thriller
tt3848938,Mr. X,Mr. X,0,2015,133,Action|Crime|Sci-Fi
tt3854246,Bazaar E Husn,Bazaar E Husn,0,2014,125,Drama
tt3859980,Mohenjo Daro,Mohenjo Daro,0,2016,155,Action|Adventure|Drama
tt3862004,Fuddu,Fuddu,0,2016,100,Comedy|Drama
tt3863552,Bajrangi Bhaijaan,Bajrangi Bhaijaan,0,2015,163,Action|Comedy|Drama
tt3877652,Desi Kattey,Desi Kattey,0,2014,139,Action
tt3881136,Life Is Beautiful,Life Is Beautiful,0,2014,116,Comedy|Romance
tt3886444,Khamoshiyan,Khamoshiyan,0,2015,122,Drama|Horror|Romance
tt3893476,Spark,Spark,0,2014,134,Action
tt3948240,Second Hand Husband,Second Hand Husband,0,2015,105,Comedy
tt4007558,Shaandaar,Shaandaar,0,2015,144,Comedy|Drama|Romance
tt4010306,Jigariyaa,Jigariyaa,0,2014,142,Drama
tt4022278,Fever,Fever,0,2016,123,Crime|Mystery
tt4023852,Welcome 2 Karachi,Welcome to Karachi,0,2015,131,Action|Comedy|War
tt4024944,Main Aur Charles,Main Aur Charles,0,2015,119,Action|Biography|Crime
tt4045666,Mumbai Delhi Mumbai,Mumbai Delhi Mumbai,0,2014,120,Comedy|Romance
tt4087770,Balwinder Singh Famous Ho Gaya,Balwinder Singh Famous Ho Gaya,0,2014,136,Comedy
tt4088588,Rainbow,Dhanak,0,2015,106,Drama
tt4094820,Crazy Cukkad Family,Crazy Cukkad Family,0,2015,\N,Comedy
tt4107858,MSG: The Messenger of God,MSG: The Messenger of God,0,2015,197,Action|Comedy|Drama
tt4110568,Dil Dhadakne Do,Dil Dhadakne Do,0,2015,170,Comedy|Drama|Romance
tt4117066,Meeruthiya Gangsters,Meeruthiya Gangsters,0,2015,129,Comedy|Crime
tt4129428,Jagga Jasoos,Jagga Jasoos,0,2017,161,Action|Adventure|Comedy
tt4169250,M.S. Dhoni: The Untold Story,M.S. Dhoni: The Untold Story,0,2016,184,Biography|Drama|Sport
tt4190220,Zed Plus,Zed Plus,0,2014,141,Comedy
tt4219300,Gollu aur Pappu,Gollu aur Pappu,0,2014,112,Comedy
tt4228746,Zid,Zid,0,2014,126,Crime|Thriller
tt4262516,Sanam Re,Sanam Re,0,2016,120,Drama|Romance
tt4271730,Alone,Alone,0,2015,133,Horror
tt4272420,Kuch Kuch Locha Hai,Kuch Kuch Locha Hai,0,2015,143,Comedy|Drama
tt4287778,Night,Shab,0,2017,108,Drama|Romance
tt4302956,Kis Kisko Pyaar Karoon,Kis Kisko Pyaar Karoon,0,2015,133,Comedy
tt4307132,G Kutta Se,G Kutta Se,0,2017,104,Drama
tt4309284,The Silent Heroes,The Silent Heroes,0,2015,115,Adventure|Drama|Family
tt4323504,Jazbaa,Jazbaa,0,2015,119,Action|Crime|Drama
tt4332114,Dolly Ki Doli,Dolly Ki Doli,0,2015,98,Comedy|Romance
tt4333674,Hunterrr,Hunterrr,0,2015,141,Comedy|Romance
tt4335698,Honour Killing,Honour Killing,0,2015,\N,Drama|Romance
tt4335954,My Birthday Song,My Birthday Song,0,2018,95,Thriller
tt4338154,Hawaizaada,Hawaizaada,0,2015,148,Biography|Drama
tt4340180,Direct Ishq,Direct Ishq,0,2016,130,Action|Comedy|Romance
tt4354740,Dharam Sankat Mein,Dharam Sankat Mein,0,2015,129,Comedy
tt4355838,Albert Pinto Ko Gussa Kyun Aata Hai?,Albert Pinto Ko Gussa Kyun Aata Hai?,0,2019,100,Drama
tt4355892,Mumbai Can Dance Saalaa,Mumbai Can Dance Saalaa,0,2015,135,Drama
tt4358344,Rough Book,Rough Book,0,2016,100,Drama
tt4365060,7 Hours to Go,7 Hours to Go,0,2016,115,Crime|Thriller
tt4373886,Sharafat Gayi Tel Lene,Sharafat Gayi Tel Lene,0,2015,108,Comedy|Drama|Mystery
tt4384270,Take It Easy,Take It Easy,0,2015,\N,Drama
tt4386684,31st October,31st October,0,2015,109,Action|Drama|History
tt4387040,Airlift,Airlift,0,2016,130,Drama|History
tt4399594,Obsession,Fitoor,0,2016,131,Drama|Romance
tt4430136,Pyaar Ka Punchnama 2,Pyaar Ka Punchnama 2,0,2015,137,Comedy|Drama|Romance
tt4430212,Drishyam,Drishyam,0,2015,163,Crime|Drama|Mystery
tt4434004,Udta Punjab,Udta Punjab,0,2016,148,Action|Crime|Drama
tt4467202,Hero,Hero,0,2015,145,Action|Drama|Musical
tt4467262,Katti Batti,Katti Batti,0,2015,135,Comedy|Drama|Romance
tt4493550,Flat 211,Flat 211,0,2017,105,Crime|Mystery|Thriller
tt4500734,Ek Paheli Leela,Ek Paheli Leela,0,2015,145,Mystery|Romance|Thriller
tt4501576,Dirty Politics,Dirty Politics,0,2015,130,Drama
tt4505006,Shortcut Safari,Shortcut Safari,0,2016,101,Adventure|Drama|Mystery
tt4511416,Badmashiyaan,Badmashiyaan,0,2015,128,Comedy|Romance
tt4512230,Hey Bro,Hey Bro,0,2015,113,Action|Comedy|Drama
tt4513812,Gour Hari Dastaan: The Freedom File,Gour Hari Dastaan: The Freedom File,0,2015,114,Biography|Drama
tt4535650,Dilwale,Dilwale,0,2015,158,Action|Comedy|Romance
tt4541102,Uvaa,Uvaa,0,2015,138,Comedy|Drama
tt4552486,Dobaara: See Your Evil,Dobaara: See Your Evil,0,2017,106,Horror|Mystery
tt4552546,3 Storeys,3 Storeys,0,2018,100,Drama
tt4556848,Barkhaa,Barkhaa,0,2015,127,Drama|Romance
tt4559006,Ae Dil Hai Mushkil,Ae Dil Hai Mushkil,0,2016,158,Drama|Music|Musical
