imdb_id,title,original_title,is_adult,year_of_release,runtime,genres
tt4565796,Four Pillars of Basement,Four Pillars of Basement,0,2015,134,Action|Mystery|Thriller
tt4579982,Ishq Click,Ishq Click,0,2016,165,Drama|Romance
tt4581032,Luv U Alia,Luv U Alia,0,2015,130,Family|Romance
tt4581722,Ishq Ke Parindey,Ishq Ke Parindey,0,2015,120,Music|Romance
tt4594848,Luckhnowi Ishq,Luckhnowi Ishq,0,2015,127,Drama
tt4600778,Chalk N Duster,Chalk N Duster,0,2016,130,Drama
tt4610308,Ishqedarriyaan,Ishqedarriyaan,0,2015,132,Romance
tt4635372,Masaan,Masaan,0,2015,109,Drama
tt4640206,Sachin,Sachin,0,2017,138,Documentary|Sport
tt4642936,Warrior Savitri,Warrior Savitri,0,2016,136,Action|Thriller
tt4651394,Wedding Pullav,Wedding Pullav,0,2015,124,Comedy|Romance
tt4654760,Sabki Bajegi Band,Sabki Bajegi Band,0,2015,108,Comedy|Drama
tt4659548,Rebellious Flower,Rebellious Flower,0,2016,109,Biography|Drama
tt4671212,NH-8: Road to Nidhivan,NH-8: Road to Nidhivan,0,2015,95,Horror
tt4675030,Great Grand Masti,Great Grand Masti,0,2016,134,Comedy|Drama|Fantasy
tt4683366,Ghayal Once Again,Ghayal Once Again,0,2016,127,Action|Drama
tt4684028,Guddu Rangeela,Guddu Rangeela,0,2015,124,Comedy|Drama
tt4707940,Miss Tanakpur Haazir Ho,Miss Tanakpur Haazir Ho,0,2015,154,Comedy|Crime|Family
tt4718678,I Love Desi,I Love Desi,0,2015,\N,Comedy|Romance
tt4744086,Ki & Ka,Ki & Ka,0,2016,126,Comedy|Romance
tt4760750,Bezubaan Ishq,Bezubaan Ishq,0,2015,128,Musical|Romance
tt4760900,The World It Is,Aisa Yeh Jahaan,0,2015,120,Drama
tt4807830,Lipstick Under My Burkha,Lipstick Under My Burkha,0,2016,117,Drama
tt4814290,Te3n,Te3n,0,2016,136,Drama|Mystery|Thriller
tt4818930,Waiting,Waiting,0,2015,92,Drama
tt4832640,Sultan,Sultan,0,2016,170,Action|Drama|Sport
tt4844708,Shackle,Shackle,0,2015,99,Drama
tt4853926,Guddu Ki Gun,Guddu Ki Gun,0,2015,130,Comedy
tt4857886,Do Lafzon Ki Kahani,Do Lafzon Ki Kahani,0,2016,128,Action|Drama|Romance
tt4859310,Thoda Lutf Thoda Ishq,Thoda Lutf Thoda Ishq,0,2015,\N,Comedy|Romance
tt4864932,Baaghi,Baaghi,0,2016,133,Action|Thriller
tt4865436,Hate Story 3,Hate Story 3,0,2015,126,Drama|Thriller
tt4897908,Calendar Girls,Calendar Girls,0,2015,131,Drama
tt4900716,Kapoor & Sons,Kapoor & Sons,0,2016,132,Comedy|Drama|Romance
tt4906984,Azhar,Azhar,0,2016,130,Biography|Drama|Sport
tt4909752,Rangoon,Rangoon,0,2017,170,Action|Drama|History
tt4910010,YADVI: The Dignified Princess,YADVI: The Dignified Princess,0,2017,107,Biography|Drama|History
tt4916048,Island City,Island City,0,2015,108,Drama
tt4921860,MSG 2 the Messenger,MSG 2 the Messenger,0,2015,134,Comedy|Drama|Fantasy
tt4934950,Talvar,Talvar,0,2015,132,Crime|Drama|Mystery
tt4940456,Mirzya,Mirzya,0,2016,129,Action|Adventure|Drama
tt4949324,Mohalla Assi,Mohalla Assi,0,2015,150,Comedy|Drama
tt4971258,Bombairiya,Bombairiya,0,2019,104,Comedy|Crime|Drama
tt4977530,Viceroy's House,Viceroy's House,0,2017,106,Biography|Drama|History
tt4979082,Jai Gangaajal,Jai Gangaajal,0,2016,149,Crime|Drama
tt4979110,Daas Dev,Daas Dev,0,2018,140,Drama|Thriller
tt4979160,Ishq Forever,Ishq Forever,0,2016,125,Romance
tt4994210,Sorry Daddy,Sorry Daddy,0,2015,\N,Action
tt4995402,Bumper Draw,Bumper Draw,0,2015,130,Comedy
tt5005684,Nil Battey Sannata,Nil Battey Sannata,0,2015,100,Drama|Family
tt5013008,Fraud Saiyaan,Fraud Saiyyan,0,2019,109,Comedy|Drama
tt5021968,Chinar Daastaan-E-Ishq,Chinar Daastaan-E-Ishq,0,2015,116,Romance
tt5046500,Mantra,Mantra,0,2017,90,Drama|Family
tt5052972,Yaara Silly Silly,Yaara Silly Silly,0,2015,108,Romance
tt5074352,Dangal,Dangal,0,2016,161,Action|Biography|Drama
tt5108476,Befikre,Befikre,0,2016,130,Comedy|Drama|Romance
tt5120640,Sarbjit,Sarbjit,0,2016,131,Biography|Drama
tt5121000,Aligarh,Aligarh,0,2015,114,Biography|Drama
tt5130348,Love Shagun,Love Shagun,0,2016,120,Comedy|Romance
tt5151622,Ranbanka,Ranbanka,0,2015,98,Action
tt5156746,Force 2,Force 2,0,2016,127,Action|Thriller
tt5165344,Rustom,Rustom,0,2016,148,Crime|Drama|Thriller
tt5197544,Baar Baar Dekho,Baar Baar Dekho,0,2016,141,Comedy|Drama|Romance
tt5207116,X: Past Is Present,X: Past Is Present,0,2015,105,Drama|Mystery|Romance
tt5209420,LoveShhuda,LoveShhuda,0,2016,133,Comedy|Romance
tt5216810,Bollywood Diaries,Bollywood Diaries,0,2016,123,Drama
tt5227468,Beiimaan Love,Beiimaan Love,0,2016,120,Drama|Romance|Thriller
tt5235880,A Flying Jatt,A Flying Jatt,0,2016,151,Action|Adventure|Comedy
tt5240748,Brahman Naman,Brahman Naman,0,2016,95,Comedy
tt5286444,Neerja,Neerja,0,2016,122,Biography|Drama|Thriller
tt5290620,Kyaa Kool Hain Hum 3,Kyaa Kool Hain Hum 3,0,2016,124,Comedy
tt5310090,Saala Khadoos,Saala Khadoos,0,2016,109,Action|Drama|Sport
tt5313980,Tere Bin Laden: Dead Or Alive,Tere Bin Laden: Dead Or Alive,0,2016,104,Comedy
tt5325684,Hate Story IV,Hate Story IV,0,2018,131,Crime|Drama|Thriller
tt5343678,Moh Maya Money,Moh Maya Money,0,2016,108,Crime|Drama|Thriller
tt5456546,Twins 2,Judwaa 2,0,2017,145,Action|Comedy
tt5456810,Murari the Mad Gentleman,Murari the Mad Gentleman,0,2016,\N,Comedy|Drama
tt5460276,Kaabil,Kaabil,0,2017,139,Action|Drama|Thriller
tt5463608,J.D.,J.D.,0,2017,127,Drama
tt5472374,Meri Pyaari Bindu,Meri Pyaari Bindu,0,2017,117,Comedy|Drama|Romance
tt5472758,Happy Bhag Jayegi,Happy Bhag Jayegi,0,2016,126,Comedy|Romance
tt5474036,Manmarziyaan,Manmarziyaan,0,2018,156,Romance
tt5474042,Half Girlfriend,Half Girlfriend,0,2017,135,Drama|Romance
tt5502766,Phillauri,Phillauri,0,2017,138,Comedy|Drama|Fantasy
tt5518128,Love Games,Love Games,0,2016,114,Thriller
tt5525846,Yeh Hai India,Yeh Hai India,0,2017,128,Action|Adventure|Drama
tt5542802,Raabta,Raabta,0,2017,147,Action|Adventure|Drama
tt5543746,Maatr,Maatr,0,2017,113,Thriller
tt5544662,Sweetiee Weds NRI,Sweetiee Weds NRI,0,2017,116,Comedy|Drama|Romance
tt5571734,Pink,Pink,0,2016,136,Drama|Thriller
tt5600714,Laal Rang,Laal Rang,0,2016,147,Action|Crime|Drama
tt5613834,A Gentleman,A Gentleman,0,2017,145,Action|Comedy
tt5615116,Dear Dad,Dear Dad,0,2016,95,Drama|Family
tt5617172,Qaidi Band,Qaidi Band,0,2017,119,Drama|Music
tt5632164,Veerappan,Veerappan,0,2016,125,Action|Biography|Crime
tt5637188,Saat Uchakkey,Saat Uchakkey,0,2016,139,Comedy
tt5638474,Wajah Tum Ho,Wajah Tum Ho,0,2016,136,Drama|Mystery|Romance
tt5638500,1920 London,1920 London,0,2016,120,Horror|Mystery
tt5639388,Raaz Reboot,Raaz Reboot,0,2016,128,Horror|Mystery|Romance
tt5662932,Raman Raghav 2.0,Raman Raghav 2.0,0,2016,133,Crime|Drama|Thriller
tt5668770,Mardaani 2,Mardaani 2,0,2019,\N,Action|Drama|Thriller
tt5690142,Mom,Mom,0,2017,146,Crime|Drama|Thriller
tt5697870,Lucknow Central,Lucknow Central,0,2017,133,Action|Drama|Music
tt5713232,Madaari,Madaari,0,2016,133,Adventure|Drama|Thriller
tt5717110,Tum Bin 2,Tum Bin 2,0,2016,147,Drama|Romance
tt5742874,Sarkar 3,Sarkar 3,0,2017,130,Action|Crime|Drama
tt5743656,Phobia,Phobia,0,2016,112,Drama|Mystery|Thriller
tt5743888,Julie 2,Julie 2,0,2017,159,Drama|Romance
tt5745450,Chef,Chef,0,2017,133,Comedy|Drama|Family
tt5752374,Shorgul,Shorgul,0,2016,132,Drama
tt5752458,Hai Apna Dil Toh Awara,Hai Apna Dil Toh Awara,0,2016,120,Comedy
tt5755606,Banjo,Banjo,0,2016,137,Action|Drama|Music
tt5756052,Jeena Isi Ka Naam Hai,Jeena Isi Ka Naam Hai,0,2017,173,Drama
tt5760490,Fredrick,Fredrick,0,2016,129,Action|Thriller
tt5764024,Okay Darling,OK Jaanu,0,2017,135,Drama|Romance
tt5764096,Hindi Medium,Hindi Medium,0,2017,132,Comedy|Drama
tt5775220,Noor,Noor,0,2017,117,Comedy|Drama
tt5784778,Dil Toh Deewana Hai,Dil Toh Deewana Hai,0,2016,135,Drama|Romance
tt5784860,Aksar 2,Aksar 2,0,2017,127,Crime|Drama|Mystery
tt5785116,Begum Jaan,Begum Jaan,0,2017,128,Action|Drama|History
tt5785170,Toilet - Ek Prem Katha,Toilet - Ek Prem Katha,0,2017,155,Comedy|Drama
tt5785200,Machine,Machine,0,2017,148,Action|Mystery|Romance
tt5882970,Tubelight,Tubelight,0,2017,136,Drama|War
tt5896934,Aa Gaya Hero,Aa Gaya Hero,0,2017,123,Action
tt5909308,Days of Tafree,Days of Tafree,0,2016,155,Comedy
tt5928576,Wah Taj,Wah Taj,0,2016,125,Drama
tt5933706,Saansein: The Last Breath,Saansein: The Last Breath,0,2016,101,Horror|Romance
tt5935704,Padmaavat,Padmaavat,0,2018,164,Drama|History|Romance
tt5943306,Freaky Ali,Freaky Ali,0,2016,120,Comedy|Sport
tt5946128,Dear Zindagi,Dear Zindagi,0,2016,151,Drama|Romance
tt5956100,Tiger Zinda Hai,Tiger Zinda Hai,0,2017,161,Action|Adventure|Thriller
tt5970844,Thugs of Hindostan,Thugs of Hindostan,0,2018,164,Action|Adventure
tt5997666,Jab Harry Met Sejal,Jab Harry Met Sejal,0,2017,143,Comedy|Drama|Romance
tt5997928,Hotel Salvation,Hotel Salvation,0,2016,102,Comedy|Drama
tt6028796,Evening Shadows,Evening Shadows,0,2018,102,Drama
tt6033536,Dear Maya,Dear Maya,0,2017,111,Drama|Romance
tt6040012,MSG the Warrior: Lion Heart,MSG the Warrior: Lion Heart,0,2016,120,Adventure|Fantasy|Sci-Fi
tt6041458,Tutak Tutak Tutiya,Tutak Tutak Tutiya,0,2016,138,Comedy|Horror
tt6046994,Dongri Ka Raja,Dongri Ka Raja,0,2016,139,Action|Drama|Romance
tt6058394,Anaarkali of Aarah,Anaarkali of Aarah,0,2017,113,Drama
tt6071752,Dil Juunglee,Dil Juunglee,0,2018,124,Comedy|Romance
tt6078866,Soni,Soni,0,2018,97,Drama
tt6080746,Raag Desh,Raag Desh,0,2017,135,Action|Drama|History
tt6102396,Kaalakaandi,Kaalakaandi,0,2018,112,Comedy|Thriller
tt6108090,Secret Superstar,Secret Superstar,0,2017,150,Drama|Music
tt6117702,Munna Michael,Munna Michael,0,2017,140,Action|Drama|Music
tt6118134,Anna,Anna,0,2016,142,Biography
tt6129302,Bhavesh Joshi Superhero,Bhavesh Joshi Superhero,0,2018,154,Action|Drama
tt6143422,Dark wind,Dark wind,0,2017,95,Drama
tt6144958,Jack & Dil,Jack & Dil,0,2018,98,Comedy|Family
tt6170954,Naam Shabana,Naam Shabana,0,2017,147,Action|Thriller
tt6173826,Guest iin London,Guest iin London,0,2017,132,Comedy
tt6173990,Gold,Gold,0,2018,151,Drama|History|Sport
tt6206564,Trapped,Trapped,0,2016,105,Action|Drama|Thriller
tt6264938,Kesari,Kesari,0,2019,150,Action|Drama|History
tt6265988,Bhoomi,Bhoomi,0,2017,136,Action|Drama
tt6272828,Mubarakan,Mubarakan,0,2017,156,Comedy|Romance
tt6275262,Vodka Diaries,Vodka Diaries,0,2018,120,Mystery|Thriller
tt6277440,Badrinath Ki Dulhania,Badrinath Ki Dulhania,0,2017,139,Comedy|Drama|Romance
tt6278732,Motu Patlu: King of Kings,Motu Patlu: King of Kings,0,2016,110,Adventure|Comedy
tt6296236,Running Shaadi,Running Shaadi,0,2017,114,Comedy|Romance
tt6299040,The Ghazi Attack,The Ghazi Attack,0,2017,116,Action|Thriller|War
tt6334874,Coffee with D,Coffee with D,0,2017,123,Comedy
tt6349528,Ek Haseena Thi Ek Deewana Tha,Ek Haseena Thi Ek Deewana Tha,0,2017,105,Drama
tt6352548,Poster Boys,Poster Boys,0,2017,128,Comedy
tt6395306,Union Leader,Union Leader,0,2017,106,Drama
tt6405126,Simran,Simran,0,2017,124,Crime|Drama|Thriller
tt6452574,Sanju,Sanju,0,2018,155,Biography|Drama
tt6467380,Hind Ka Napak Ko Jawab,Hind Ka Napak Ko Jawab,0,2017,130,Action|Comedy
tt6467738,Irada,Irada,0,2017,109,Drama|Mystery|Thriller
tt6471054,Ajji,Ajji,0,2017,104,Drama
tt6484982,Newton,Newton,0,2017,106,Drama
tt6499258,Wedding Anniversary,Wedding Anniversary,0,2017,108,Drama
tt6512784,Haseena Parkar,Haseena Parkar,0,2017,135,Biography|Crime|Thriller
tt6514010,Long Live Brij Mohan,Brij Mohan Amar Rahe,0,2017,105,Comedy|Crime|Drama
tt6514196,Baazaar,Baazaar,0,2018,137,Crime|Drama|Thriller
tt6527426,Zero,Zero,0,2018,164,Comedy|Drama|Romance
tt6537508,Behen Hogi Teri,Behen Hogi Teri,0,2017,128,Comedy
tt6588966,Hichki,Hichki,0,2018,116,Comedy|Drama
tt6611040,Bhanwarey,Bhanwarey,0,2017,120,Comedy
tt6620324,Indu Sarkar,Indu Sarkar,0,2017,139,Drama|History|Thriller
tt6642396,Jattu Engineer,Jattu Engineer,0,2017,139,Comedy
tt6656806,khel toh ab shuru hoga,khel toh ab shuru hoga,0,2016,130,Action|Thriller
tt6711660,Babumoshai Bandookbaaz,Babumoshai Bandookbaaz,0,2017,122,Action|Crime|Thriller
tt6712014,Fukrey Returns,Fukrey Returns,0,2017,141,Comedy
tt6747420,Rajma Chawal,Rajma Chawal,0,2018,117,Comedy|Drama|Family
tt6752836,Ek Rani Aisi Bhi Thi,Ek Rani Aisi Bhi Thi,0,2013,\N,Biography|History
tt6774212,Aiyaary,Aiyaary,0,2018,157,Action|Thriller
tt6791730,Tumhari Sulu,Tumhari Sulu,0,2017,150,Comedy|Drama
tt6826438,Parmanu: The Story of Pokhran,Parmanu: The Story of Pokhran,0,2018,129,Action|Drama|History
tt6836936,Saaho,Saaho,0,2019,170,Action|Thriller
tt6843812,Baaghi 2,Baaghi 2,0,2018,137,Action|Thriller
tt6862542,Hume Tumse Pyaar Kitna,Hume Tumse Pyaar Kitna,0,2019,91,Action|Drama|Romance
tt6903440,Manikarnika: The Queen of Jhansi,Manikarnika: The Queen of Jhansi,0,2019,148,Action|Biography|Drama
tt6923462,Manto,Manto,0,2018,112,Biography|Drama
tt6926486,Daddy,Daddy,0,2017,134,Action|Biography|Crime
tt6967980,Bareilly Ki Barfi,Bareilly Ki Barfi,0,2017,116,Comedy|Romance
tt6971752,Shubh Mangal Saavdhan,Shubh Mangal Saavdhan,0,2017,119,Comedy|Romance
tt6978268,Omerta,Omerta,0,2017,98,Action|Biography|Crime
tt6978954,Pal Pal Dil Ke Paas,Pal Pal Dil Ke Paas,0,2019,154,Action|Drama|Romance
tt6986710,The Accidental Prime Minister,The Accidental Prime Minister,0,2019,112,Biography|Drama
tt6988116,Kalank,Kalank,0,2019,166,Drama|Romance
tt6997642,Ribbon,Ribbon,0,2017,106,Drama|Family
tt7059844,Dabangg 3,Dabangg 3,0,2019,\N,Action
tt7098658,Raazi,Raazi,0,2018,138,Action|Drama|Thriller
tt7147540,Made in India,Sui Dhaaga: Made in India,0,2018,122,Comedy|Drama
tt7154994,Ranchi Diaries,Ranchi Diaries,0,2017,93,Thriller
tt7162758,Paltan,Paltan,0,2018,150,Action|Drama|History
tt7180544,The Brawler,Mukkabaaz,0,2017,154,Action|Drama|Sport
tt7189494,Chicken Curry Law,Chicken Curry Law,0,2019,127,Drama
tt7212726,Simmba,Simmba,0,2018,158,Action|Comedy|Drama
tt7228072,Pranaam,Pranaam,0,2019,\N,Action|Crime|Drama
tt7255568,Student of the Year 2,Student of the Year 2,0,2019,146,Drama|Romance|Sport
tt7260848,Khajoor Pe Atke,Khajoor Pe Atke,0,2018,119,Comedy
tt7262178,Veerey Ki Wedding,Veerey Ki Wedding,0,2018,131,Comedy|Romance
tt7274806,Kaashi in Search of Ganga,Kaashi in Search of Ganga,0,2018,125,Thriller
tt7340684,The Final Exit,The Final Exit,0,2017,119,Horror
tt7341406,Rukh,Rukh,0,2017,106,Drama|Mystery
tt7363076,Raid,Raid,0,2018,122,Action|Crime|Drama
tt7384848,Missing,Missing,0,2018,120,Drama|Mystery|Thriller
tt7399470,Qarib Qarib Singlle,Qarib Qarib Singlle,0,2017,125,Comedy|Romance
tt7412738,Nanu Ki Jaanu,Nanu Ki Jaanu,0,2018,133,Comedy|Drama|Horror
tt7431594,Race 3,Race 3,0,2018,160,Action|Thriller
tt7463730,Junglee,Junglee,0,2019,115,Action|Adventure
tt7469726,Shaadi Mein Zaroor Aana,Shaadi Mein Zaroor Aana,0,2017,137,Drama|Family|Romance
tt7471004,The House Next Door,The House Next Door,0,2017,137,Horror
tt7485048,Super 30,Super 30,0,2019,154,Biography|Drama
tt7526836,FryDay,FryDay,0,2018,114,Comedy
tt7527082,Hamid,Hamid,0,2018,108,Drama
tt7549484,Firangi,Firangi,0,2017,158,Comedy|Drama
tt7571718,Panchlait,Panchlait,0,2017,\N,Drama
tt7581902,Sonu Ke Titu Ki Sweety,Sonu Ke Titu Ki Sweety,0,2018,138,Comedy|Romance
tt7585620,Dil Jo Na Keh Saka,Dil Jo Na Keh Saka,0,2017,130,Romance
tt7607940,Namaste England,Namaste England,0,2018,141,Comedy|Drama|Romance
tt7609114,Yamla Pagla Deewana Phir Se...,Yamla Pagla Deewana Phir Se...,0,2018,145,Action|Comedy
tt7617988,Kuchh Bheege Alfaaz,Kuchh Bheege Alfaaz,0,2018,116,Romance
tt7618184,Mulk,Mulk,0,2018,140,Drama
tt7638344,Dhadak,Dhadak,0,2018,138,Comedy|Drama|Romance
tt7639372,Total Dhamaal,Total Dhamaal,0,2019,130,Action|Adventure|Comedy
tt7695014,Saheb Biwi Aur Gangster 3,Saheb Biwi Aur Gangster 3,0,2018,140,Action|Crime|Drama
tt7700730,October,October,0,2018,115,Drama|Romance
tt7720254,Jaane kyun de yaaron,Jaane kyun de yaaron,0,2018,131,Drama
tt7720922,Batti Gul Meter Chalu,Batti Gul Meter Chalu,0,2018,161,Drama
tt7721946,Housefull 4,Housefull 4,0,2019,145,Action|Comedy|Fantasy
tt7722258,Genius,Genius,0,2018,165,Action|Thriller
tt7722484,Sallu Ki Shaadi,Sallu Ki Shaadi,0,2017,109,Romance
tt7723022,Nirdosh,Nirdosh,0,2018,110,Drama|Mystery|Thriller
tt7725596,Badhaai Ho,Badhaai Ho,0,2018,124,Comedy|Drama
tt7743400,Jhalki,Jhalki,0,2019,\N,Drama
tt7777196,Thackeray,Thackeray,0,2019,120,Biography|Drama
tt7778680,Photograph,Photograph,0,2019,110,Drama|Romance
tt7853242,Love Per Square Foot,Love Per Square Foot,0,2018,133,Comedy|Romance
tt7881524,Arjun Patiala,Arjun Patiala,0,2019,107,Action|Comedy
tt7881528,Babuji Ek Ticket Bambai,Babuji Ek Ticket Bambai,0,2017,\N,Comedy|Drama
tt7881542,Happy Phirr Bhag Jayegi,Happy Phirr Bhag Jayegi,0,2018,136,Comedy
tt7881558,Mercury,Mercury,0,2018,106,Horror|Thriller
tt7919680,Karwaan,Karwaan,0,2018,114,Comedy|Drama
tt7997334,Ek Kahani Julie Ki,Ek Kahani Julie Ki,0,2016,119,Drama
tt8011276,Laila Majnu,Laila Majnu,0,2018,140,Drama|Romance
tt8055888,Mard Ko Dard Nahin Hota,Mard Ko Dard Nahin Hota,0,2018,134,Action|Comedy
tt8060624,Prince's Son,Nawabzaade,0,2018,112,Comedy|Romance
tt8108196,Judgementall Hai Kya,Judgementall Hai Kya,0,2019,121,Comedy|Drama|Thriller
tt8108198,Andhadhun,Andhadhun,0,2018,139,Crime|Thriller
tt8108200,Sonchiriya,Sonchiriya,0,2019,143,Action|Crime|Drama
tt8108202,Stree,Stree,0,2018,128,Comedy|Horror
tt8108206,Saand Ki Aankh,Saand Ki Aankh,0,2019,146,Biography|Drama
tt8108208,Why Cheat India,Why Cheat India,0,2019,121,Crime|Drama
tt8108268,The Tashkent Files,The Tashkent Files,0,2019,134,Drama|Mystery|Thriller
tt8110330,Dil Bechara,Dil Bechara,0,2019,\N,Drama|Romance
tt8130558,One Day: Justice Delivered,One Day: Justice Delivered,0,2019,124,Action|Crime|Thriller
tt8130968,Badla,Badla,0,2019,118,Crime|Drama|Mystery
tt8136908,Halkaa,Halkaa,0,2018,114,Drama|Family
tt8144834,Section 375,Section 375,0,2019,124,Crime|Drama
tt8175968,High Jack,High Jack,0,2018,102,Comedy
tt8202612,Satyameva Jayate,Satyameva Jayate,0,2018,140,Action|Thriller
tt8206760,Jhootha Kahin Ka,Jhootha Kahin Ka,0,2019,133,Comedy
tt8207768,Mere Pyare Prime Minister,Mere Pyare Prime Minister,0,2018,104,Drama
tt8223250,Bioscopewala,Bioscopewala,0,2018,91,Drama
tt8239946,Tumbbad,Tumbbad,0,2018,104,Drama|Fantasy|Horror
tt8268972,Khamoshi,Khamoshi,0,2019,96,Horror|Thriller
tt8291224,Uri: The Surgical Strike,Uri: The Surgical Strike,0,2019,138,Action|Drama|War
tt8304386,The Zoya Factor,The Zoya Factor,0,2019,134,Comedy|Drama|Romance
tt8324474,Hope Aur Hum,Hope Aur Hum,0,2018,96,Comedy|Drama|Family
tt8338746,Phamous,Phamous,0,2018,115,Comedy|Crime|Drama
tt8396128,Pataakha,Pataakha,0,2018,134,Action|Comedy|Drama
tt8396186,Amavas,Amavas,0,2019,134,Horror|Thriller
tt8426854,Jalebi,Jalebi,0,2018,112,Drama
tt8427036,Helicopter Eela,Helicopter Eela,0,2018,135,Drama
tt8458202,Pihu,Pihu,0,2018,91,Drama|Thriller
tt8484942,India's Most Wanted,India's Most Wanted,0,2019,123,Action|Thriller
tt8504014,Good Newwz,Good Newwz,0,2019,\N,Comedy|Drama|Romance
tt8647400,De De Pyaar De,De De Pyaar De,0,2019,135,Comedy|Romance
tt8706884,Prassthanam,Prassthanam,0,2019,141,Action|Drama
tt8785426,Jabariya Jodi,Jabariya Jodi,0,2019,125,Action|Comedy|Drama
tt8852558,Mitron,Mitron,0,2018,119,Comedy
tt8869978,Batla House,Batla House,0,2019,146,Action|Drama|Thriller
tt8876008,Keep Safe Distance,Keep Safe Distance,0,2019,\N,Action|Thriller
tt8897986,Family of Thakurganj,Family of Thakurganj,0,2019,127,Action|Drama
tt8902990,The Sky Is Pink,The Sky Is Pink,0,2019,143,Drama|Family|Romance
tt8983168,Commando 3,Commando 3,0,2019,\N,Action|Thriller
tt8983180,Made in China,Made in China,0,2019,128,Comedy|Drama
tt8983202,Kabir Singh,Kabir Singh,0,2019,173,Drama|Romance
tt9070934,The Journey of Karma,The Journey of Karma,0,2018,98,Drama
tt9105014,Notebook,Notebook,0,2019,115,Drama|Romance
tt9172840,Motichoor Chaknachoor,Motichoor Chaknachoor,0,2019,150,Comedy|Romance
tt9176260,Bypass Road,Bypass Road,0,2019,137,Drama|Thriller
tt9179426,Satellite Shankar,Satellite Shankar,0,2019,135,Action|Drama
tt9239772,Setters,Setters,0,2019,126,Thriller
tt9248934,Marjaavaan,Marjaavaan,0,2019,\N,Action|Romance
tt9248940,Dream Girl,Dream Girl,0,2019,132,Comedy|Romance
tt9248972,Mission Mangal,Mission Mangal,0,2019,130,Drama|History
tt9319812,Hum chaar,Hum chaar,0,2019,143,Drama
tt9378950,Ghost,Ghost,0,2019,130,Horror|Thriller
tt9420648,Bala,Bala,0,2019,133,Comedy
tt9472208,Battalion 609,Battalion 609,0,2019,131,War
tt9495690,Pagalpanti (Hindi),Pagalpanti,0,2019,\N,Action|Comedy
tt9496212,22 Yards,22 Yards,0,2019,126,Sport
tt9558612,PM Narendra Modi,PM Narendra Modi,0,2019,136,Biography|Drama
tt9574388,Bachche Kachche Sachche,Bachche Kachche Sachche,0,2017,\N,Drama|Short
tt9680136,Pati Patni Aur Woh,Pati Patni Aur Woh,0,2019,\N,Comedy|Romance
tt9795264,Risknamaa,Risknamaa,0,2019,123,Thriller
